user_name	user_friends
Cathryn Rees	1517
Elida Witthoeft	1670
???FREE PALESTINE???Ê????	1600
Emmsey ????É??ã?è	3139
2DEPORTIVOS	131
Thomas Arnone	2055
" https://t.co/YWpUnRLoCH"""	6
Matt ??è?É?çÉ?ˇã?è	662
B. Herrel	478
??ù? The Marto Institute	1629
Steven Downes	1366
Dr. Kathryn Suk	4786
Championship Sports Media	466
"https://t.co/79OtqWNUnh"""	0
Jade-Li English	2202
Carol Hood	1254
Ben Saunders	4936
Jack Walker {Go Team GB!}	3994
"#Olympics #Tokyo2020"""	0
House of Turkey	62
Laurie Hanna	1385
"#OlympicsÉ?? https://t.co/d8BgwPijfX"""	0
Team Canada	2028
After a Day 1 victory at #Tokyo2020	Twitter Media Studio
USA Triathlon	1213
"#TokyoOlympicsÉ?? https://t.co/R3Q1TvvXHV"""	4
NIKOLA KARABATIC	204
Kian ???®???? vs ???™???????????¶???Å	1630
"#Triathlon"""	1
Triathlete Magazine	488
"https://t.co/C4GKYjr5Rk"""	0
Karthik K	297
Devapratim Sarma	364
DG Olympics	13
Derek Florey (Chorus)	5000
Emily Quintin	1746
FishersIN	1132
DromoreAC	310
Ben Saunders	4936
Mark in Melbs Éù?	3853
Will Thompson	3002
Alyssa	526
Rachel Pollock	1506
Herandu	2
Kaoru ??ç?	1895
Karthik K	297
Kathy Corday	1875
"#Taekwondo https://t.co/SmkGPnCrLP"""	0
McKenzie Collins	29
Andrew Quigley	1308
Mart	141
Raheem	1031
Paul Collinson	968
Howie Gosling	442
Brian Trumbore	720
Team Canada PR	834
With a gold medal at the #Tokyo2020 test event	Twitter Web App
Ñ??Ü?? ë?™ Takashi MIYAKE	330
"#Tokyo2020 https://t.co/rz0BoMJOXc"""	1
Jon Abbott	1806
Karthik K	297
???´?ù???ù???ù???ù???ù???ù???ù?ˇ?ù?? ???????? is ????Fully Vaccinated????	3514
"#Tokyo2020 eyecatch/ breakpoint?"""	0
Instigator 13 ???˙???®????	958
"#TokyoOlympics #Tokyo2020"""	0
Ana	262
Leonardo Coelho	5001
Sweet Jones	479
"Whyyyyyy #Tokyo2020 #Olympics"""	0
Kathy Corday	1875
"#skateboarding https://t.co/Hlc0Zy0Dvl"""	0
Andrew Harker	149
topher!	194
Amar Singh (The Great Towel-E)	243
Niamh Lewis	1558
National Post	164
"https://t.co/JWq7rNIVPO"""	1
Rodrigo V?≠zquez	1290
"??ù????ß???? JayÉ?? https://t.co/Kjd1donOXc"""	0
Rob Scott	2119
FormulaNerds	649
International Surfing Association	1294
"@biancabuitendag #RSA (13.93) defeats @Steph_gilmore #AUS (10) toÉ?? https://t.co/wCrGHkG4xH"""	7
Steven Downes	1366
?ùê˙ ?ù?? ?ù?? ?ù?? ?ù?? ?ù?≠ ?ù??	95
James Jayi Wang	15099
"#Archery #ArtisticGymnasticsÉ?? https://t.co/p17uc9Z0aa"""	0
Eureka Gymnastics	20
"Not our night tonight unfortunately. Final results in saw Georgia coming in at 37 and Emily at 44. GeorgiaÉ?? https://t.co/wSdUCZ8At2"""	0
Jitske Schols	1079
Karthik K	297
Karthik K	297
Karthik K	297
Jos?? Morgado	1516
"#Tokyo2020"""	2
Madonna Kalousian ????	1854
"The columns &amp; the stage behindÉ?? https://t.co/RuFzNGZTyd"""	0
AS English	1032
?Æl_beerdo ??çß	582
???´?ù???ù???ù???ù???ù???ù???ù?ˇ?ù?? ???????? is ????Fully Vaccinated????	3514
"#Tokyo2020 https://t.co/wBGwHGxYRL"""	0
Brandon Bender	996
Kathy Corday	1875
"#Fencing https://t.co/FAezArdxgj"""	0
Danielle Solzman É?≠ã?è????É?≠ã?è???ù????ã?è???™	6250
Janet Chow ????????	5731
MUSICINPLETHORA	538
"#summer #Tokyo2020 #Olympics2021 https://t.co/pUV4UjIw53"""	0
channelchek	1419
"Read:É?? https://t.co/iG7T2sscOK"""	0
Dai Greene	1121
NEWS CENTER Maine	3654
#IAmNotYourAsian ???????˙	699
Sameer Singh	2594
Said Pulido	4399
Jacob Pacheco	474
"A lotÉ?? https://t.co/pnPVzzb1GY"""	0
Danielle Solzman É?≠ã?è????É?≠ã?è???ù????ã?è???™	6250
P. Mongo	227
Bad WWE Stats	536
"Major succÉ?? https://t.co/hlbjAij5L6"""	0
Nick Cox	320
Dami?≠n G?¨eto	301
Regie R. Bueno	1195
"8AM ???????˙Iran vs ???Ø???¶VeneÉ?? https://t.co/IXcEGR3lGH"""	0
SoFlo Sweat Stories	33
"#OlimpicosTelemundo https://t.co/U4suBGEeVz"""	3
Marivel Taruc	1799
POPSUGAR Fitness	518
Chris Bohinski	1034
Raven Delgado	133
???®???¯???????¯???´	1395
"#Tokyo2020 #Olympics #IND https://t.co/i7OrGXFdwL"""	0
Edilson J. Silva ??????????è?????????	8
"#Tokyo2020É?? https://t.co/04JMm0YucG"""	0
Bismark Azevedo	2921
"#Tokyo2020"""	0
Peter Collins	1469
"#Ireland7s #IreM7s #Tokyo2020 https://t.co/tvTRd4XJKl"""	0
mary	969
Jim Sharkey	4602
Jessica	3326
Pablo Diehl???(?ü??ü??ü??üØ???????üÆ)	181
"#Tokyo2020 |  #OlympicGames |  #Triathlon"""	0
???Ê????Aeysha Stemmet ???Ê????	596
"#Surfing"""	0
Joseph Esposito	312
"Two of our Aussies in the lead pack on the bike. Looks a cÉ?? https://t.co/W5jMIOeCKt"""	0
nftyskateboards	2706
"#Berlin trip was a blast as alwÉ?? https://t.co/9K37pqK5JP"""	2
WallStreetPro	117
Dean Savery	331
Bradley Depot #TeamGODzilla	56
"pretty neat."""	0
The Mac Guy who scans.	1265
"#EarnTheFern #NZL  #Triathlon #Tokyo2020"""	0
Michael Marshall	930
Austin Kellerman	1003
Dr. Rich Parker	157
Axel Rivai	37
"The @AUSOlympicTeam has struck GOLD! ??ù? https://t.co/sY3443lrc8"""	0
?ù?ú?ù???ù?™?ù???ù???ù?Ø ?ù???ù?Ò?ù?˝?ù?´?ù?? ??è?ã?èÉ?ç????	4996
"#Olympics #OlympicGames #Tokyo2020 #TokyoTogetherÉ?? https://t.co/FIvzQ4pxfr"""	0
Sanmibor #AH19	1662
"#Tokyo2020"""	0
Jessica Tabois ????	1085
Kaoru ??ç?	1895
É?ˇÉ?ùÉ?úÉ??LunarSkyeÉ??É?úÉ?ùÉ?ˇ????É?????¶	1181
"#triathlon #Olympics #Tokyo2020 https://t.co/oIX6i08m06"""	0
Scott Graham	1652
"https://t.co/PVaRMtxJ2J"""	0
Citi Open	1022
Andy Daykin	506
Karthik K	297
TheGambleGuy_GG	738
"https://t.co/pGdp8zuOIqÉ?? https://t.co/HkCihmtCVW"""	0
Rustin Jessen	294
LindsAy É??	1549
wisemensay	844
????É??ã?è HarumilyÉ??ã?è????	996
"#SonicTheHedeghog #sonioc #sonicfanart #Tokyo2020 #OlympicGames https://t.co/7YxR2NHgZu"""	13
Simply Hawaiian	10158
"???ù????"""	4
Marielena Balouris	887
Kari	5273
BasketballBuzz.ca ??????????è???çÅ	1123
???Æ???˙ Evan Fournier 28p/4r/1a/1s	 2/3 FT
Full Antibodied Doug Kuhn	1148
JON	204
Viktorya Muradyan	1177
Matt ??è?É?çÉ?ˇã?è	662
Euclides Montes	762
Liam Davis (Lake)	693
Amar Singh (The Great Towel-E)	243
Stephen Andersen	467
"#Tokyo2020 #Olympics #TeamCanada"""	0
Ben Saunders	4936
THE OLD MAN ???Ê???˙	376
Adam Hennessey	1602
"It'd be like UEFA/FIFA taking the EurosÉ?? https://t.co/dwlxy42wVj"""	0
smoothfm 91.5	468
Kevin Meyer????????	254
Janet Carbonell	427
?ù?ú?ù???ù?™?ù???ù???ù?Ø ?ù???ù?Ò?ù?˝?ù?´?ù?? ??è?ã?èÉ?ç????	4996
"#Olympics #OlympicGames #Tokyo2020É?? https://t.co/gMfBkC9tbz"""	0
Maria Bertelli OLY	797
Kate Channon	401
Ian Hanson OAM	2125
LindsAy É??	1549
Elisabeth D'Armiento	8014
skatie	126
Jody	305
"#Olympics #Tokyo2020"""	0
Ra?ßl Santiago #MoncloaAravaca	3007
"Support Tokyo 2020 by adding your own thread to the flaÉ?? https://t.co/XNh6Si2Slt"""	0
@athsSTATS	100
"If Jacob Birtwhistle can get into lead groÉ?? https://t.co/A7sFu3qYBI"""	0
Keenan C. Pickett	1003
#OlympicsEternal	3
Natnael Guliano	51
"#Tokyo2020 | MenÉ??s #Triathlon"""	0
NIKOLIIIIIÉ?????™???˙???™???˙??è?¢ˇÅ?¢ˇÅõ¢ˇÅù¢ˇÅ?¢ˇÅ?¢ˇÅ®É??ã?è	1458
Shannon AB	0
Philip O'Connor	983
"#Tokyo2020 #olympics #Olympics2020 #Surfing https://t.co/AQJImPFEQC"""	1
The New York Times	837
"Follow ouÉ?? https://t.co/9FdDvd1vom"""	95
Andrew P. Sykes	6072
"#Olympics #Tokyo2020"""	0
Maria ??????èØÉ?çÉ??ã?è	3790
Sarah Quick	1690
brad culp	1058
Ben Saunders	4936
SandiagoÉ??????	407
Amar Singh (The Great Towel-E)	243
Jorge Torres	131
Riley Zayas	667
???´?ù???ù???ù???ù???ù???ù???ù?ˇ?ù?? ???????? is ????Fully Vaccinated????	3514
"#Tokyo2020 @CBCOlympics"""	0
cory	915
SkeeterBombay	3150
"#Triathlon #Tokyo2020 #Olympics https://t.co/c7GCtZv2kF"""	0
Kieran Cowell	322
Paul Williams	617
Rodrigo Gazzaneo	1865
"#Surfing #OlympicGames #Olympics #Tokyo2020"""	0
Jill Officer OLY	1979
Twitter Moments Australia	79
GiveYourOpinion	4
"#Olympics"""	0
wisemensay	844
Twitter Moments Australia	79
Ben Saunders	4936
Will Downing	3857
MIZOBUCHI Masashi	1000
International Surfing Association	1294
"#StrongerTogether #Tokyo2020 #Olympics #SurfingÉ?? https://t.co/1UkLoB09Lt"""	5
JON	204
DG Olympics	13
Joel	639
????ã?è?ùê??ùê??ùêõ?ùêù?ùêõ?ùê? ?ùêê?ùê??ùêõ?ùê??ùê??ùê?	497
Amarit Brar ????????	3684
JeffersonObama	509
Paul Williams	617
~ MiSs StRanGe ~ #ElCieloPuedeEsperar... ????	2526
Eric Burroughs ??????è?ã?èÉ?ç????	2580
JON	204
"Mr Evans died in 2014 during iron man iÉ?? https://t.co/bwPu4zvH73"""	0
FloTrack	2731
"????: https://t.co/iHCaHwr7I1 https://t.co/ZFD0oTUQ9P"""	1
Nick Newman	488
Keith Brockway ??è?É?çÉ??ã?è????É?çÉ??ã?è??èü??è´É?çÉ??ã?è	998
Jay Phoenix	759
Maka Oneesan	265
"#?üè???????üù?ü¨ https://t.co/VEYbCkF2w4"""	1
619Chiefs	535
Brad Milner	1944
???? ??ô???ô???	1771
Ben Damon	1222
DG Olympics	13
"3.É?? https://t.co/cTzN6KyZwO"""	0
Joe Kotobalavu	198
"#Tokyo2020  #Olympics"""	0
Bobby Young	827
#TokyoOlympics #BBnaija ??è?Bolanle O	614
Keith Wiltshire	99
Rappler	408
"#Skateboarding MargÉ?? https://t.co/K7YBdwp02N"""	12
TheToshio	714
"#Olympics #Tokyo2020É?? https://t.co/jaSZfe52uB"""	1
DG Olympics	13
"-É?? https://t.co/tiA1ReZtDW"""	0
~ MiSs StRanGe ~ #ElCieloPuedeEsperar... ????	2526
Cristian Vera	1837
kat #olympicszn	389
ZippÉ?õ	647
"#Tokyo2020 #Basketball https://t.co/xf3nEEFIB9"""	0
Beth Harris	958
Donna ??????èØÉ?çÉ??ã?è	453
Matty É?≠ã?è 2020	1109
Damien Stannard	1763
Niamh Lewis	1558
Owen Hughes ???Ø????????ã?è	1830
Jason McLaughlin	731
Lola | â≠?âù¨ Éùù	859
Victoria Brownworth #GetVaccinatedNOW	4258
"#Olympics"""	2
Jose Lorenzo ??????è?	346
H??lio Martins	86
Pembrokeshire_Pirate	297
Matic100	23
Debbie M	2443
Keith Wiltshire	99
Daniel Parkinson	4093
"@BBCSport #bbcolympics"""	0
Anitta Press	1021
PAV	412
Mosarwane	6039
Mark Blakey	899
"Absolute ridiculous ???ç#tokyo2020"""	0
Andrew Woodroffe	538
Julien ??êˇ	2276
Crowberry Consulting & Energy	5001
Sam Dawkins	616
Andrew Quigley	1308
Matt Johnson	1793
sandra jennings	389
"#Tokyo2020 https://t.co/jQ3HSKRL7N"""	0
Jack Conlon	1211
Tom Iddon	279
Tusar Kumar Pal	464
"#OlympicsÉ?? https://t.co/J3A1NoxuvJ"""	0
Andhy Blake	2150
Carl Catling	629
"https://t.co/KXRGGYo2e3"""	0
MA	223
Aleksandar Babic	227
"HatedÉ?? https://t.co/hqBwFYzNpQ"""	0
RR	478
British Triathlon	1032
Mike	110
?Å??Å?????????ê?	4878
"https://t.co/G7OmjbvAqe"""	0
Will Lowley	1333
"Luckily no-one got hurt &amp; the race wasÉ?? https://t.co/mWkbbCruUJ"""	0
kevin mears	58
Jamie	431
Paul Williams	617
Aidan	875
Jacob Pacheco	474
Charlie Rome Éù????™???????????¶???ß????	2426
"#Tokyo2020"""	0
D. Rollins	1012
Dave	988
Phil S	998
NationalEr Interest ???ê	794
Viva	['Eritrea']
Swimming and cycling and museum-ing	915
Ellen Donnelly É??ã?è	1464
"I havenÉ??t been this inÉ?? https://t.co/nVK5zyh8mA"""	0
Rui Gon??alves / HATER DE TECLADO	2600
Stew Neifert	852
Altavistagoogle????????	2051
Seb Duval	731
BBC Sport	339
"The 23-year-É?? https://t.co/Dw3MNEj6Wy"""	26
the real Harry	349
"participant of #Tokyo2020 #skateboardingÉ?? https://t.co/tw6mt7sx3p"""	0
Russia ???˙???ß	625
Daniel William Clark	232
 Boy	Twitter Web App
Alice Scarff	486
Matt Mitzman	538
Sun Sport	352
Derek Jones	979
The Sports Shot	1258
Cristian Vera	1837
Del	490
Social Media	7057
" https://t.co/4pvD9u7vyx"""	2
Ö¨?à?ÅÉ?™?ù???ù???ù???ù???ù?ç?ù???ù??É?Æà??Ö¨?	496
Azadeh M Ardakani	694
"#OlympicsÉ?? https://t.co/LuAoogppU8"""	0
Dane Mulberry	318
"#Triathlon #Olympics #Tokyo2020"""	0
bobby and his 1st jab. ???? #Targaryen	310
Wrestling_Al	473
Spirit of Birmingham	459
Scott Galloway	1286
"John Brewer, Jr."	50
Liam Davis (Lake)	693
joseph jonathan	424
"#Tokyo2020 https://t.co/RPvbA9nKrd"""	0
Duncan Mackay	1944
Kristin Kay	2489
Paul	400
David	123
Maisie É?≠ á?èÜÒÒëÒ¯Ñ??	713
"I have reason to go home early. ???????? https://t.co/zniZrMgmYz"""	0
Carl Thompson	728
Michael Silver	584
"https://t.co/tbK0bkPmHc"""	1
Dr Jen Swarbrick	2047
Matty É?≠ã?è 2020	1109
winner bet tips	216
"#Tokyo2020É?? https://t.co/FyNontLROQ"""	3
UofL Swim&Dive	298
"#GoCards x #Tokyo2020 https://t.co/vXttZQvdvw"""	3
Steve Fleck	3724
David Thomas	302
?ù?ú?ù???ù?™?ù???ù???ù?Ø ?ù???ù?Ò?ù?˝?ù?´?ù?? ??è?ã?èÉ?ç????	4996
"#Olympics #OlympicGames #Tokyo2020 #TokyoTogether #Triathlon"""	0
Mike Wernert	280
James Thompson	1185
Beverly Starkey	371
Scott Graham	1652
"#Tokyo2020 #Triathlon"""	0
Tom Hogg	1023
Natnael Guliano	51
Suresource24	1188
"#Tokyo2020  #BBNaijaSeason6É?? https://t.co/zoCnTvnwo0"""	0
Rui Gon??alves / HATER DE TECLADO	2600
Nutrition@Roehampton	987
Brenda Dacres	3625
#Lewisham	Twitter for iPhone
Vass Koni	883
"Basiliso Moreno, LMSW BasCity Entertainment, LLC"	2393
Zoya	185
"#Tokyo2020 .#Tokyo2020"""	0
tricia ???ß	435
Damon Sayles	1126
Lola | â≠?âù¨ Éùù	859
Kat ???ç??è?ã?èÉ?ç????É??	4902
"#Triathlon #Tokyo2020"""	0
Kingsley Browndy	347
"#Tokyo2020  #BBNaijaSeason6É?? https://t.co/zfZYtlz703"""	0
MasTKD	998
"#tokyo2020 #tokyo2020olympics #tokyo2020???????Ê #taekwondo #tkd #mastkdÉ?? https://t.co/ZeA1dj1X4O"""	0
AS English	1032
MasTKD	998
"#tokyo2020 #tokyo2020olympics #tokyo2020???????ÊÉ?? https://t.co/s2nr01hdGx"""	0
FIG	670
BasketballBuzz.ca ??????????è???çÅ	1123
"#Tokyo2020 #TokyoOlympicsÉ?? https://t.co/3TgzOUsrtf"""	0
Olympics Results	41
"Preliminary Round. #GroupBÉ?? https://t.co/9zkgUqDmHS"""	0
Rappler Sports	148
"#Skateboarding MargÉ?? https://t.co/v6DJDE9YQM"""	3
Follow Help 100k	1884
"#Tokyo2020  #BBNaijaSeason6É?? https://t.co/bWKfFKSkly"""	0
BoxNews ????	334
?ù?ú?ù???ù?™?ù???ù???ù?Ø ?ù???ù?Ò?ù?˝?ù?´?ù?? ??è?ã?èÉ?ç????	4996
"#OlympicsÉ?? https://t.co/StaIad1Kno"""	0
K Fund- UK Athletics	1818
"When you #InvestInBlueÉ?? https://t.co/U73RXgzdJY"""	0
BasketballBuzz.ca ??????????è???çÅ	1123
"#Tokyo2020 #TokyoOlympics #USABMNTÉ?? https://t.co/MRr2miw4gW"""	0
BasketballBuzz.ca ??????????è???çÅ	1123
"#Tokyo2020 #TokyoOlympics #USABMNT #USAvsFranceÉ?? https://t.co/sGZMm9DgiW"""	0
?ù???ù???ù???ù?¯Yr5Teacher	647
Cavalette23	1355
Coryn Rivera	240
" #tokyo2020 #teamUSA #olympics #???ß???? #hotisanunderstatementÉ?? https://t.co/9hsW36SWHC"""	1
Just Derrick	1093
Ben Stiller	1275
Gina	2272
Jeff Baxter ????	1547
Lola | â≠?âù¨ Éùù	859
Paul Williams	617
International Surfing Association	1294
"https://t.co/WX9TtAhfcR https://t.co/f1jzYwaYen"""	11
@Bicycle_Network	1633
"Any MTB fans out there? ???? https://t.co/gclvsFsF93"""	1
Vico! Telecom 5G LTE CBRS WISP OpenRAN Fiber	1662
#Tokyo2020	436
"Today will feature 2Éüú9Éüú events with 1Éüú4Éüú of those awarding medals!??ù?É?? https://t.co/MnjtZVhQbU"""	95
Hockeyroos	918
IMAGE Media	2809
Becca Reader	608
FC Barcelona	100
"BRA ???? ZAM @gio9queirozÉ?? https://t.co/szyXe0Wuwz"""	48
Jeremy Fraser	1384
Melbourne City FC	6734
?ù???ù???ù???ù???ù??	Twitter for Advertisers.
Cultura Colectiva+	458
Frej Elb??k Schjeldal	5246
AU 7s	733
"@7olympics @AUSOlympicTeam https://t.co/3VMAKVo1jU"""	8
KVUE News	1185
" https://t.co/BfGrYDy7ox #Tokyo2020"""	0
International Handball Federation	765
"@Tokyo2020 @Olympics https://t.co/pnMeqrOomW"""	10
Imphal Free Press	50
"Read:É?? https://t.co/Hgsn3683YY"""	0
Western Australian Institute of Sport	580
Fares Meherzi	25
"from the Lane of his (1)8 ??????????è?É?çÉ??ã?è??è?#25juillet https://t.co/wFKn0PC08q"""	1
??????èØCurtis S. Chin	349
"#Olympics.É??É??Congrats #YangyYungWei!É?? https://t.co/ENtcF4rlVz"""	1
Courtney Chu Felix	538
Andy Battle	1245
"#Tokyo2020 #GOLD"""	0
Tom ???Å	1086
"#Tokyo2020 #Olympics #TeamGB"""	0
Ruben Tisch is fully vaccinated	2383
Benjam??n Rodr??guez ??	293
"  25Pts/4Reb/6As/4Rob/25Val https://t.co/qzlaHAtJoH"""	0
Rom?úo	1724
Marielena Balouris	887
Tasmanian Institute of Sport	187
Paris 2024	3058
"- The stoÉ?? https://t.co/5iDvmXFvSt"""	3
Tim Burnett ???????≠	596
Lola | â≠?âù¨ Éùù	859
?ù?ú?ù???ù?™?ù???ù???ù?Ø ?ù???ù?Ò?ù?˝?ù?´?ù?? ??è?ã?èÉ?ç????	4996
"#Olympics #OlympicGames #Tokyo2020 #TokyoTogether #Triathlon https://t.co/0jFd82ipIf"""	0
Yuriy Andriyashchuk???ß???????˙???ß	8411
Rui Gon??alves / HATER DE TECLADO	2600
Lola | â≠?âù¨ Éùù	859
"#Triathlon #Tokyo2020 #Olympics"""	0
Collett Dawson	5569
BGrant_ANZ	130
Richie Daly	1350
"É??WithÉ?? https://t.co/ZEnl93zpUN"""	0
Arch. of the Games	326
"https://t.co/JMi0WmOObL"""	0
SMH Photography	1319
Jason LeMar	1142
C L Raven	1954
Team Ireland	1393
"RussÉ?? https://t.co/gQmF1fRzD4"""	7
Anna	1497
Cuan Walker	258
Susana Leyva	1367
Joe Tonaus	721
Kalena	306
Lola | â≠?âù¨ Éùù	859
"#Triathlon #Tokyo2020 #Olympics"""	0
Christine ???è (she/her/hers)	4997
?ù?ú?ù???ù?™?ù???ù???ù?Ø ?ù???ù?Ò?ù?˝?ù?´?ù?? ??è?ã?èÉ?ç????	4996
"#Olympics #OlympicGames #Tokyo2020 #TokyoTogether #Triathlon"""	0
serv ???? | OLYMPICS MODE	1367
Isaiah	2438
oli	621
Joe Raineri É??ã?è???ù ???ß	418
Sam McCarthy	588
Kim Pincombe~Cole	680
"#skateboarding #Tokyo2020"""	0
marc	1617
Derek Goulding	1259
Anna	1497
AC	72
É?ˇÉ?ùÉ?úÉ??LunarSkyeÉ??É?úÉ?ùÉ?ˇ????É?????¶	1181
"#Olympics #Tokyo2020 https://t.co/y5KofsRymu"""	0
Si?ßn N?? Dhuill (Joanne Doyle)	2535
?ù?ú?ù???ù?™?ù???ù???ù?Ø ?ù???ù?Ò?ù?˝?ù?´?ù?? ??è?ã?èÉ?ç????	4996
"#Olympics #OlympicGames #Tokyo2020 #TokyoTogether #Triathlon"""	0
Sammy Mbaka	223
†??†?Ò malissaÉÅ˙ ??ê? É??É?™ ???? ????	1585
Cuan Walker	258
Matthew Sowerby	1096
Michael Bleby	2213
Lola | â≠?âù¨ Éùù	859
@athsSTATS	100
"É?õ First time 3 runners in both events atÉ?? https://t.co/seZQnkb2p4"""	0
Olympics Results	41
"#ROC 24 - 24 #Brazil???????˙É?? https://t.co/Ns1LnZ6qJl"""	0
southernzwifter	128
"#Triathlon  #Tokyo2020"""	0
Here we go!	6264
"#Shujaa #HowWeSevens #Tokyo2020"""	1
Amar Singh (The Great Towel-E)	243
The New York Times	837
Daily Star Sport	645
Col Philip #Cycling Jerseys Aussie Stuck in Italy!	4234
Rodrigo N??ia	4797
Rufus-Jenny Triplett	1884
?ù?ú?ù???ù?™?ù???ù???ù?Ø ?ù???ù?Ò?ù?˝?ù?´?ù?? ??è?ã?èÉ?ç????	4996
"#OlympicsÉ?? https://t.co/iDNRSUY3T4"""	0
The É??SlovenianÉ?? Texas Waffle	49
"#Olympics #Tokyo2020"""	0
Derek Goulding	1259
Jill Rothwell	427
David	123
Lola | â≠?âù¨ Éùù	859
harry	412
jacob jaeger (he/him)	368
??????èØCurtis S. Chin	349
Longy	1347
Tommey LiangÉ?ê	1149
Richard Sedgley	487
Gabriel Sahagun	2374
AgentGrizzle É?õ ??	788
Krista DuChene	592
"#TeamCanada?ˇ #cbcolympics #OlympicGames?ˇ #Olympics?ˇ #GoCanadaGoÉ?? https://t.co/leytN5iQLS"""	2
Frankie	95
Pablo Diehl???(?ü??ü??ü??üØ???????üÆ)	181
"#Tokyo2020 |  #OlympicGames |  #Triathlon"""	0
Don	466
Lola | â≠?âù¨ Éùù	859
Viv Horton	672
mosh	406
J5Cowboy.eth	1088
Molatsportgist ???????™	228
"18-year-old Ahmed Hafnaoui ???????˙ stuns the #Tokyo2020 Aquatic Centre to win goldÉ?? https://t.co/3bib2a3FZy"""	0
Shaky	6879
Scott Jough	794
"#Tokyo2020"""	0
Conrad the Mortgage Guy	2285
Jeff	3129
"#Tokyo2020"""	0
Stewnew	387
Queens no1 fan	848
TheFootballHub	21
Trenchy ??è?¢ˇÅ?¢ˇÅõ¢ˇÅù¢ˇÅ?¢ˇÅ?¢ˇÅ®???Å???Å???Å	1417
username: Fadly	353
Carlos	612
Spartan Basketball	457
Sophia reid	2944
Stuart McKenzie	119
Tommey LiangÉ?ê	1149
PretaCris (em??è≠) 1?¯DOSE???ç??è?	29
"#Tokyo2020 #JogosOlimpicos"""	0
Sam Holloway	1702
ticker NEWS	697
Jennzah ???? PREORDER ALL THESE BODIES ????	619
"#Tokyo2020"""	0
Monica	1005
SpeakyBlinder	92
Olympics Results	41
"#Norway????????#NOR 39 - 27É?? https://t.co/BqTVIGBsU5"""	0
Adam É??Eco-freakÉ?ù Saunders	755
Orchids International School	1684
"#Olympics #Tokyo2020 #TokyoOlympics2021 #TokyoOlympics2020"""	0
JonTheBrit	781
Ben Steiner	2119
"#Tokyo2020 #TeamCanada"""	1
Director of Sport	135
Orchids International School	1684
"#Olympics #StrongerTogether #Tokyo2020 #TokyoOlympics2020É?? https://t.co/kApZjlvjrz"""	0
Chad Bricker	6093
"#Tokyo2020"""	0
Sophie Morrison	278
"#Tokyo2020 https://t.co/BxiDrU4lIz"""	0
Aaron Gonzalez	3842
Pilar Hernandez ???????????ß??????è???êˇ??ê?	4968
Joe Favorito	636
" He was notÉ?? https://t.co/Ie7f15Qdhr"""	0
É?ÊÉÒ?É??É?Ê É??É??JÉ??É??	4929
"#Olympics #Tokyo2020"""	0
Anna	1497
Corm	2092
"#Tokyo2020 #Basketball https://t.co/1lZn88R7n7"""	0
lenny piper	839
Gareth Southgate Appreciation Society	313
Roblin Sports Consultants	288
"#UgandaAtOlympics https://t.co/xMP4UjlHO7"""	0
Stuart McKenzie	119
Jonathan Lansana	2302
Aaron Meares	246
Andy Smith	494
Newport	134
username: Fadly	353
James Danson??	2494
"#bbcolympics #Tokyo2020 #TeamGB  #Triathlon #Brownlee #Yee"""	0
Morgan Morey	731
The biggest surge: USA	Twitter Web App
Craig É??ã?? Marston	1343
"#Tokyo2020"""	0
Newport	134
Lola | â≠?âù¨ Éùù	859
Tampa Bay Sports	3008
tennis tweet bot	1480
James ???˝????	1286
Olympics Results	41
"#Montenegro???˝???¶#MNE 33É?? https://t.co/aviafluT9G"""	0
Newport	134
Niamh Lewis	1558
Tommey LiangÉ?ê	1149
Lee Partridge	368
Rohit	327
"#Tokyo2020"""	0
Cabdo/Spook	2132
"Congratulations to you young man!"""	0
mosh	406
Chad Bricker	6093
"* Is @japan the favoriÉ?? https://t.co/w5k931sVu9"""	0
Red Card	3101
"#Tokyo2020 #Olympics"""	0
Rob Nelson	1326
The_Absolute_Best	121
"@Eljaboom @WSGToken . MyÉ?? https://t.co/pPcJtaECac"""	0
Arantxa Sanz	408
Daniel Burapavong ????	1938
Triathlon Canada	188
Adam Collins	2789
Frenchie ???Æ???˙É?? ??ç¯	1811
"#Tokyo2020 https://t.co/tzUKinCjrB"""	0
Steven San Lucas	4303
"Bienvenidos a FIFA CaÉ?? https://t.co/4d1TCDF0SX"""	0
Tim Burnett ???????≠	596
Matthew Froese	1698
Kelly van der Toorn	811
Rain ???Ø	260
Romy	56
Rodrigo Gazzaneo	1865
"#Skateboarding #OlympicGames #Olympics #Tokyo2020 https://t.co/fGFRfVXZXp"""	0
Jamaica Observer	318
"Christina MS, CSCS"	445
"#gymnastics #Tokyo2020"""	0
cmw	896
Andrew ????????	3268
"#Tokyo2020?ˇ #Olympics"""	0
World????Famous????Salim	6
"#Tokyo2020 https://t.co/0uGdJq691m"""	0
Peter Wood ???????˝???™????	566
Jummy Olabanji	891
International Hockey Federation	2724
"How many such goals areÉ?? https://t.co/SWBH9f8Ycv"""	0
Owen???™????	569
Tiff	87
KBrew	1525
Buy_c0ke_drugs_p!lls_medical??çÅweed_shr00ms_Lsd	662
vaxxed vaxxed baby	514
Lisa ?üü	132
"#TeamGB #Tokyo2020"""	0
Andrew McCormack	1166
"Blummenfelt is a machine #Tokyo2020 #Olympics"""	0
Ollie Stephens	369
Buy_c0ke_drugs_p!lls_medical??çÅweed_shr00ms_Lsd	662
